nome,titulo,faixa_etaria,budget_total,expectativa_alcance,canal_marketing,roi,cpc,numero_conversoes
Campanha_7754,Filme_105,14,48063.88,607051,Instagram,445425.52,7.59,80015
Campanha_1731,Filme_5087,14,13374.19,611667,Facebook,102109.92,9.42,85976
Campanha_6646,Filme_329,0,14969.12,17932,YouTube,87386.29,2.56,2471
Campanha_3952,Filme_5547,0,15190.8,499647,Google Ads,150999.87,0.8,27162
Campanha_4512,Filme_1719,18,33545.45,552395,YouTube,130105.92,6.14,64159
Campanha_9227,Filme_9088,16,11345.17,49421,Instagram,26556.0,9.63,7326
Campanha_771,Filme_8721,10,38668.68,516869,LinkedIn,253021.33,2.14,61571
Campanha_6969,Filme_8764,18,26922.95,240748,LinkedIn,26267.09,6.38,19502
Campanha_8857,Filme_6084,18,11943.63,70637,YouTube,93658.1,3.55,4006
Campanha_5764,Filme_947,18,39774.69,297026,YouTube,205393.29,6.97,41076
Campanha_4688,Filme_3227,16,15139.24,681983,Google Ads,75612.81,4.68,60151
Campanha_2657,Filme_6715,0,46922.98,472710,Twitter,113212.3,2.2,71575
Campanha_2307,Filme_4290,16,7885.71,660142,Instagram,55647.31,7.95,12482
Campanha_2132,Filme_3139,12,32256.77,373645,YouTube,114622.33,3.14,24549
Campanha_1419,Filme_8321,10,34411.03,387926,LinkedIn,81172.64,8.8,21815
Campanha_5496,Filme_8784,12,30772.59,143732,Twitter,137971.95,7.48,10353
Campanha_6264,Filme_2180,16,28135.81,288928,Google Ads,168011.02,9.62,37536
Campanha_4328,Filme_900,14,28093.21,36287,YouTube,251678.99,4.28,5573
Campanha_3461,Filme_5139,12,18640.52,301346,Instagram,149845.78,9.36,14987
Campanha_3924,Filme_416,16,14634.45,562305,Google Ads,35789.4,1.71,80102
Campanha_9398,Filme_3188,16,24117.85,779949,Facebook,130477.07,9.62,9241
Campanha_8869,Filme_4986,10,40622.62,235474,Instagram,299533.2,1.78,29186
Campanha_9332,Filme_7070,14,16435.62,246694,Twitter,136376.05,1.29,6122
Campanha_9021,Filme_7759,18,7969.34,768763,Instagram,25814.3,4.69,61906
Campanha_7714,Filme_6591,12,23609.48,884260,Google Ads,143876.94,4.05,171584
Campanha_5844,Filme_2594,14,41113.05,587511,Google Ads,341198.98,0.81,58559
Campanha_7908,Filme_2721,0,26366.14,344463,YouTube,246512.42,9.84,55020
Campanha_5954,Filme_923,18,8428.53,185401,Twitter,34189.18,5.37,21670
Campanha_8405,Filme_3998,14,7269.37,15735,Facebook,54620.13,5.73,762
Campanha_3480,Filme_9874,0,12100.93,884062,YouTube,119938.51,6.69,33073
Campanha_5000,Filme_7358,0,31836.64,223526,YouTube,39627.7,6.24,41985
Campanha_8566,Filme_6568,12,43197.44,104363,Google Ads,329249.29,3.92,15947
Campanha_3968,Filme_7877,18,1845.83,971137,Facebook,3210.15,0.42,93242
Campanha_9496,Filme_6365,12,9487.25,983751,LinkedIn,75338.53,2.35,121791
Campanha_9953,Filme_23,10,32552.9,637028,Twitter,24058.07,2.48,103535
Campanha_2406,Filme_7079,12,38674.49,262506,Twitter,289012.32,6.06,17534
Campanha_5121,Filme_9401,0,5636.62,642890,LinkedIn,55033.25,9.72,67039
Campanha_7773,Filme_3557,10,44884.12,591792,Twitter,370367.85,3.32,51648
Campanha_5275,Filme_5596,10,29790.45,589627,Instagram,143726.4,7.93,82453
Campanha_1518,Filme_2895,12,42458.1,266446,Facebook,152867.56,6.7,45222
Campanha_9645,Filme_3516,14,41087.51,420648,Facebook,235022.88,2.71,40499
Campanha_4785,Filme_607,18,38305.32,602751,Twitter,367479.05,1.43,50716
Campanha_2712,Filme_2725,16,9597.46,76611,Facebook,25896.26,4.12,12657
Campanha_8568,Filme_9271,0,27394.14,684316,Google Ads,181773.7,8.9,90671
Campanha_2945,Filme_9139,10,46846.07,987542,YouTube,465330.06,3.89,132431
Campanha_9659,Filme_3079,12,39790.0,83961,Instagram,248322.31,2.53,4437
Campanha_7143,Filme_3032,18,49152.18,998684,Twitter,27305.99,1.06,177094
Campanha_7127,Filme_9287,18,19598.96,986265,Facebook,90520.83,8.31,41752
Campanha_2576,Filme_5931,0,26667.62,976340,LinkedIn,91308.81,5.29,175815
Campanha_880,Filme_1931,16,15410.33,820073,LinkedIn,107793.73,2.07,80815
Campanha_5466,Filme_6219,18,9068.8,561849,LinkedIn,39697.78,9.05,101522
Campanha_5722,Filme_3188,14,28824.68,600727,Instagram,71608.91,9.68,37396
Campanha_6282,Filme_3259,10,22080.9,571215,YouTube,193679.03,3.51,5727
Campanha_7896,Filme_1955,12,32188.07,484107,Facebook,300604.12,0.82,80594
Campanha_2828,Filme_28,18,37329.11,607221,YouTube,315237.9,8.35,63918
Campanha_5522,Filme_1724,18,1740.2,531846,Instagram,3863.52,9.94,60095
Campanha_3557,Filme_8083,10,18922.04,215022,YouTube,115403.15,3.83,17438
Campanha_2215,Filme_8830,10,47291.39,872611,Facebook,221882.21,0.43,51140
Campanha_5454,Filme_2822,18,8505.5,12287,YouTube,39790.86,1.65,1355
Campanha_6057,Filme_5184,12,25618.96,954986,LinkedIn,85273.93,7.19,60130
Campanha_1246,Filme_3869,10,6527.3,460732,LinkedIn,4970.72,5.81,80118
Campanha_98,Filme_3027,18,30569.25,583450,LinkedIn,138131.85,1.51,85299
Campanha_5345,Filme_9384,10,25005.5,885184,Twitter,21604.77,6.55,38228
Campanha_4074,Filme_4821,18,14822.09,793055,Google Ads,19820.17,5.9,63721
Campanha_6050,Filme_7765,12,37687.49,542417,YouTube,94046.58,1.48,103452
Campanha_6115,Filme_2825,12,10394.01,398347,Instagram,44800.28,4.71,8560
Campanha_961,Filme_6911,10,19241.49,242369,Google Ads,54892.16,1.67,38612
Campanha_6519,Filme_3330,14,11613.08,104822,Google Ads,77821.06,7.72,2623
Campanha_6636,Filme_7335,14,19215.5,938076,YouTube,102493.78,2.56,51308
Campanha_6942,Filme_1186,10,15385.0,371703,Twitter,95378.18,3.09,60486
Campanha_4690,Filme_6829,18,31006.19,288629,Facebook,91916.4,3.16,32256
Campanha_3991,Filme_2710,18,46346.25,734456,Google Ads,29852.29,6.14,55590
Campanha_3154,Filme_1255,0,39976.27,247702,YouTube,302280.05,4.81,33791
Campanha_3655,Filme_2752,0,39967.18,248656,Twitter,71041.31,0.7,37368
Campanha_4295,Filme_7479,10,10050.33,879892,Instagram,65469.37,2.83,119356
Campanha_4875,Filme_7501,0,25573.4,247482,YouTube,138726.31,1.94,28675
Campanha_1377,Filme_6800,16,43274.96,56564,LinkedIn,185952.32,5.31,2395
Campanha_1347,Filme_4536,12,40203.72,171185,Twitter,253528.84,5.3,10643
Campanha_499,Filme_5417,0,21102.75,111420,LinkedIn,209340.22,3.56,8184
Campanha_5798,Filme_7151,12,2649.14,733552,YouTube,22677.15,4.86,34196
Campanha_6025,Filme_3787,12,6208.55,735635,Instagram,61790.25,7.47,30054
Campanha_6634,Filme_7554,0,3354.28,739712,Facebook,28999.25,1.06,121866
Campanha_5934,Filme_5260,16,24130.68,476837,Facebook,12573.85,4.52,7450
Campanha_9326,Filme_6772,16,30100.78,564449,Instagram,146333.15,1.55,55166
Campanha_6894,Filme_4843,10,1411.5,810367,Instagram,13614.67,7.12,160036
Campanha_6411,Filme_3694,12,26124.65,582627,Facebook,137590.98,3.55,116034
Campanha_6270,Filme_4106,18,5950.58,68512,Google Ads,34220.74,7.81,841
Campanha_2195,Filme_6674,14,23492.2,315736,Google Ads,61870.58,8.87,54101
Campanha_1271,Filme_184,12,8810.85,717318,LinkedIn,5908.45,4.15,109457
Campanha_5135,Filme_1033,12,16469.58,68331,Facebook,14956.03,4.21,5018
Campanha_8037,Filme_9613,16,44993.87,788126,Google Ads,131904.28,8.11,64231
Campanha_3290,Filme_5994,14,27095.19,853752,Facebook,173555.97,3.36,153224
Campanha_8728,Filme_3573,18,15113.44,750094,Google Ads,12787.38,9.4,142561
Campanha_9557,Filme_8089,18,34142.03,15145,Twitter,194123.59,9.1,1390
Campanha_978,Filme_3145,12,14718.91,928320,Twitter,37562.5,7.23,149139
Campanha_2700,Filme_6452,16,31607.69,780764,Facebook,52947.72,5.66,81888
Campanha_6108,Filme_1118,18,35180.03,176021,Facebook,140098.28,5.08,35054
Campanha_4967,Filme_3120,16,6856.92,690684,Facebook,6651.05,0.22,74303
Campanha_9385,Filme_3808,10,16055.39,122898,Google Ads,150210.79,2.34,4355
Campanha_9695,Filme_728,18,21134.05,290990,Google Ads,97543.72,7.9,16885
Campanha_2751,Filme_2677,0,43605.59,562822,YouTube,128113.66,8.59,90583
Campanha_871,Filme_1618,12,18756.6,404102,Twitter,124455.21,5.1,32789
Campanha_470,Filme_8269,12,16644.2,797680,Google Ads,125711.11,4.4,82602
Campanha_2301,Filme_8031,12,8021.47,841839,Twitter,69642.36,1.12,159303
Campanha_2821,Filme_2496,10,24161.6,192189,LinkedIn,199099.02,6.24,3829
Campanha_3926,Filme_9299,0,26080.59,529121,Facebook,134322.57,2.1,53333
Campanha_7621,Filme_9059,14,42990.78,193454,Facebook,173226.33,6.52,30614
Campanha_3511,Filme_9925,12,16970.04,682693,Twitter,57055.35,5.2,57525
Campanha_8188,Filme_1027,0,45911.31,733576,Twitter,323703.3,1.19,43660
Campanha_2261,Filme_7157,12,34713.15,659775,Twitter,218058.15,1.31,40524
Campanha_148,Filme_1134,0,26279.55,964122,Twitter,102971.12,8.43,56987
Campanha_1785,Filme_7082,12,11194.98,133620,Google Ads,88649.18,1.03,25723
Campanha_5858,Filme_6401,10,33842.97,244536,Instagram,284576.85,3.93,4550
Campanha_5095,Filme_4298,0,15513.37,701608,Google Ads,18093.67,5.48,29254
Campanha_3457,Filme_4198,16,49843.72,518893,LinkedIn,323522.85,2.14,85332
Campanha_8411,Filme_7493,16,45286.8,306947,Twitter,329064.26,7.78,33264
Campanha_7206,Filme_550,10,25302.01,618536,Facebook,174921.54,3.57,70077
Campanha_7143,Filme_5119,18,12999.29,839652,LinkedIn,33337.28,8.16,52153
Campanha_5748,Filme_215,12,38889.85,733323,Google Ads,33183.37,1.3,86999
Campanha_3535,Filme_8424,0,6642.1,844723,Facebook,45880.05,8.21,114618
Campanha_8533,Filme_1744,14,25311.62,553019,Twitter,117653.21,9.32,58692
Campanha_841,Filme_3846,18,48735.89,111712,YouTube,107212.31,3.15,13775
Campanha_3223,Filme_2992,16,36853.37,51040,Google Ads,358433.11,7.05,6783
Campanha_8348,Filme_2169,16,33577.93,405493,Facebook,163416.84,3.25,41471
Campanha_6956,Filme_9321,10,38519.98,118006,YouTube,206020.87,7.19,17086
Campanha_8686,Filme_8084,18,2152.75,760693,Google Ads,20354.58,5.09,107407
Campanha_12,Filme_590,14,39896.8,596282,Google Ads,309846.07,0.26,53217
Campanha_6949,Filme_8480,14,3437.85,990963,LinkedIn,4248.28,3.32,111893
Campanha_2436,Filme_4545,10,31053.63,738001,Facebook,62687.54,7.19,20936
Campanha_7459,Filme_9305,0,18571.26,657572,LinkedIn,93487.66,3.56,68498
Campanha_1065,Filme_3930,14,45920.71,709530,Google Ads,147715.78,4.27,49450
Campanha_4878,Filme_5397,10,29548.84,389743,YouTube,43362.54,6.19,33148
Campanha_2039,Filme_5899,18,47526.89,993667,YouTube,450415.74,4.13,88124
Campanha_8856,Filme_6269,0,11985.09,331921,Instagram,57330.89,9.16,39771
Campanha_6979,Filme_9808,10,11146.79,47447,Instagram,104546.95,6.73,8537
Campanha_402,Filme_7049,10,25539.43,600475,Google Ads,126663.02,0.38,91271
Campanha_7877,Filme_2219,0,39878.55,95826,Twitter,132186.28,8.8,18883
Campanha_2192,Filme_7459,16,26559.69,19714,Google Ads,209742.42,6.61,3469
Campanha_9432,Filme_3174,0,1009.72,932702,Google Ads,516.93,5.94,128262
Campanha_1824,Filme_2883,16,45796.23,387337,Google Ads,153095.21,3.66,74998
Campanha_7786,Filme_2145,10,20071.57,157521,YouTube,122571.69,7.24,18291
Campanha_235,Filme_178,0,5111.23,466853,Google Ads,31240.97,0.47,17984
Campanha_5367,Filme_1354,12,27328.98,447769,LinkedIn,171851.22,2.27,20751
Campanha_5710,Filme_5921,10,12888.42,314227,YouTube,27447.97,9.62,55065
Campanha_8646,Filme_7533,18,18862.52,58515,LinkedIn,37876.05,8.33,3405
Campanha_2686,Filme_2579,0,44954.83,241189,Google Ads,348258.83,6.89,37831
Campanha_3026,Filme_3123,14,37815.12,978541,Google Ads,284351.23,9.68,52282
Campanha_5636,Filme_866,16,15149.19,739619,LinkedIn,143442.8,6.49,71129
Campanha_9191,Filme_4337,16,30311.88,866358,Facebook,216450.0,6.18,168214
Campanha_2539,Filme_9704,16,29279.43,266278,Google Ads,150813.33,4.01,10837
Campanha_6748,Filme_3376,16,11277.12,33643,Twitter,41616.19,7.75,501
Campanha_9289,Filme_4839,14,22607.1,66022,LinkedIn,48508.28,0.14,12835
Campanha_2823,Filme_1496,0,20578.2,594170,Twitter,96870.62,3.63,65611
Campanha_9746,Filme_3256,0,11266.74,243274,LinkedIn,16571.09,6.02,13174
Campanha_3348,Filme_7216,14,47829.11,281132,LinkedIn,51495.81,6.65,27288
Campanha_9908,Filme_8541,0,35564.96,182255,Instagram,261960.03,9.08,29361
Campanha_3786,Filme_6188,14,48608.14,183115,Twitter,305524.57,0.66,21957
Campanha_276,Filme_3881,18,36170.77,647820,Google Ads,212422.79,9.28,63090
Campanha_1560,Filme_7874,12,15234.56,771227,Facebook,14016.94,0.89,21992
Campanha_3564,Filme_3298,10,5729.43,315118,YouTube,5209.24,0.47,31905
Campanha_6014,Filme_6491,10,10957.39,136919,YouTube,96206.98,4.6,25819
Campanha_915,Filme_8926,10,29827.6,433384,YouTube,20760.44,1.88,68037
Campanha_4017,Filme_1911,16,49945.95,381258,Instagram,258415.5,2.6,52609
Campanha_1255,Filme_6755,0,35764.04,371454,Google Ads,151307.4,9.65,63411
Campanha_1835,Filme_9257,14,42107.03,708933,Twitter,78245.74,3.42,76386
Campanha_3845,Filme_9494,16,45115.31,757564,Facebook,352930.67,0.58,99915
Campanha_3440,Filme_5810,12,42648.91,591881,Google Ads,193071.6,1.82,102800
Campanha_1868,Filme_3481,14,9069.07,622167,Facebook,84633.4,1.77,106378
Campanha_8905,Filme_6513,0,46702.01,788115,Instagram,463831.04,6.34,138720
Campanha_4422,Filme_5227,18,24998.1,29209,Google Ads,208930.1,6.32,774
Campanha_3080,Filme_633,18,7595.75,550714,LinkedIn,23953.32,1.97,84135
Campanha_3037,Filme_7746,10,41690.22,944738,Twitter,79447.06,8.96,98709
Campanha_7817,Filme_7875,18,12643.86,271458,Instagram,27526.74,3.74,34676
Campanha_787,Filme_9195,16,3082.18,52218,Instagram,11985.16,3.11,1617
Campanha_1166,Filme_6941,14,23736.98,238880,LinkedIn,173263.41,9.53,42502
Campanha_4279,Filme_9045,16,19244.7,111986,Twitter,186551.79,1.09,6750
Campanha_7812,Filme_132,0,8057.58,931841,LinkedIn,71362.48,6.82,114694
Campanha_5398,Filme_6944,18,49596.05,24861,LinkedIn,449232.69,2.48,3159
Campanha_2600,Filme_7203,10,30998.08,870535,LinkedIn,40930.24,4.08,173190
Campanha_3590,Filme_5118,0,31274.64,83888,YouTube,300148.54,3.47,1665
Campanha_7795,Filme_6037,14,6602.3,509254,YouTube,26192.34,2.15,74578
Campanha_4358,Filme_6797,0,43508.72,497999,LinkedIn,313915.17,4.55,64471
Campanha_6738,Filme_6157,18,26998.79,435523,Google Ads,158707.25,2.02,64408
Campanha_3592,Filme_566,12,15198.04,987504,Instagram,10251.29,1.97,196261
Campanha_8623,Filme_5945,18,44613.41,340023,Instagram,445673.78,0.5,24633
Campanha_3908,Filme_6623,16,29406.98,82724,YouTube,120743.65,3.95,6993
Campanha_3008,Filme_3744,18,32106.61,805321,Instagram,289797.61,1.96,84523
Campanha_7715,Filme_9920,14,6526.71,172270,Google Ads,6859.96,0.98,8424
Campanha_6643,Filme_187,18,5761.32,460057,Facebook,32239.01,2.77,58040
Campanha_1952,Filme_9300,12,31770.7,359550,Instagram,221124.04,2.98,28506
Campanha_1807,Filme_9739,12,31559.72,760773,LinkedIn,179256.76,1.83,67111
Campanha_6057,Filme_7947,16,48035.2,607237,Facebook,194553.5,5.1,111871
Campanha_4760,Filme_872,16,26637.4,844759,Google Ads,106415.95,4.95,63302
Campanha_4513,Filme_933,16,36795.23,286287,YouTube,74102.48,2.38,32505
Campanha_5605,Filme_9396,10,27645.17,336386,Google Ads,90232.1,3.62,51155
Campanha_6010,Filme_5887,10,34103.66,508150,Facebook,219574.92,8.57,77719
Campanha_6676,Filme_7381,0,45336.52,19693,Instagram,39662.85,3.65,1529
Campanha_6804,Filme_9363,16,2449.11,374509,Instagram,3938.77,0.88,3880
Campanha_2119,Filme_1769,10,16317.28,325474,Facebook,20165.75,6.52,38598
Campanha_1110,Filme_3680,18,44215.23,214965,Google Ads,345199.03,0.92,27339
Campanha_7989,Filme_5508,18,11538.23,933170,LinkedIn,50730.59,6.22,109489
Campanha_8321,Filme_2428,0,36294.53,705083,Instagram,296178.48,0.99,48001
Campanha_9619,Filme_7738,10,32056.24,712510,Google Ads,94266.76,2.62,61989
Campanha_3879,Filme_8185,0,35791.44,140096,Twitter,129409.35,2.47,17656
Campanha_9954,Filme_2022,14,37478.94,267483,Twitter,370916.21,4.48,45950
Campanha_4711,Filme_3332,12,39773.75,750596,Facebook,342555.22,1.04,107805
Campanha_1892,Filme_1570,16,23142.06,54328,Instagram,146414.72,9.84,9516
Campanha_558,Filme_2039,0,10560.81,342774,YouTube,86225.21,7.26,7389
Campanha_7713,Filme_1431,14,40683.96,393399,Instagram,81324.28,4.25,44045
Campanha_8617,Filme_7816,10,4327.72,25544,LinkedIn,41450.87,7.22,3920
Campanha_4481,Filme_3128,16,19707.96,284050,Facebook,155475.9,7.66,40936
Campanha_377,Filme_4574,0,39973.15,707047,LinkedIn,43112.96,6.95,74246
Campanha_6046,Filme_7283,16,16360.94,979628,Google Ads,104107.23,0.12,172693
Campanha_9253,Filme_6091,14,25364.95,721734,Instagram,206597.17,2.96,35127
Campanha_2712,Filme_3207,16,16856.35,444951,YouTube,108312.39,1.23,43713
Campanha_4436,Filme_5776,14,38263.04,445791,Instagram,74131.81,5.5,77667
Campanha_3103,Filme_4853,16,46038.56,295622,YouTube,176014.4,3.39,42009
Campanha_6339,Filme_8798,10,23757.67,123480,LinkedIn,141657.08,3.39,15046
Campanha_1415,Filme_3133,18,26287.59,794155,LinkedIn,153924.31,8.62,69744
Campanha_2848,Filme_6035,0,31852.3,63513,YouTube,247464.33,2.78,12370
Campanha_6177,Filme_2358,16,42609.57,397850,Facebook,360052.63,0.48,64958
Campanha_6728,Filme_429,18,48711.85,172146,LinkedIn,238708.47,6.07,7649
Campanha_9490,Filme_4296,10,2577.98,868614,Google Ads,2230.39,0.63,159029
Campanha_8250,Filme_8118,16,6668.27,387353,Google Ads,24177.38,1.8,37958
Campanha_4386,Filme_1971,12,3070.89,65746,YouTube,6485.56,1.84,7481
Campanha_5466,Filme_3874,0,21445.32,69465,YouTube,212380.65,4.56,1370
Campanha_4681,Filme_7949,12,30629.87,570136,Facebook,276472.85,1.49,75660
Campanha_8527,Filme_5073,0,14217.17,14474,Instagram,115100.86,5.23,1355
Campanha_8759,Filme_2867,0,2449.78,963366,Google Ads,6606.26,6.47,58623
Campanha_1447,Filme_6343,18,47171.98,989790,Twitter,338297.21,4.41,85783
Campanha_1618,Filme_1869,18,5395.56,402083,Facebook,13575.84,1.18,53322
Campanha_4370,Filme_3016,12,13635.78,239724,YouTube,26559.71,7.28,3443
Campanha_1357,Filme_1313,12,22209.46,25575,Facebook,43164.76,8.14,3770
Campanha_8097,Filme_3017,0,44624.46,984839,Google Ads,258294.21,3.6,186154
Campanha_6413,Filme_3347,14,29923.1,843386,LinkedIn,195230.25,4.65,80368
Campanha_497,Filme_916,12,11530.11,152731,LinkedIn,57765.8,3.71,28145
Campanha_6317,Filme_2180,12,19694.15,19134,Twitter,136152.26,5.51,2075
Campanha_8648,Filme_7424,14,16396.03,977412,LinkedIn,78958.38,8.86,157525
Campanha_9177,Filme_977,10,15655.25,347736,Instagram,97238.83,5.4,54985
Campanha_7921,Filme_8823,0,37202.25,889618,Facebook,227748.11,6.73,91340
Campanha_67,Filme_478,16,31971.37,885058,Instagram,132223.35,6.34,79421
Campanha_3348,Filme_1862,16,47049.89,294120,Instagram,168962.25,6.36,30895
Campanha_7674,Filme_8847,14,21906.25,54929,LinkedIn,122876.36,1.92,9718
Campanha_2858,Filme_1763,14,24100.8,997417,LinkedIn,138220.21,2.89,175489
Campanha_9923,Filme_116,0,13471.08,103158,Facebook,62253.14,0.8,3394
Campanha_9041,Filme_6060,18,35523.91,150004,Instagram,62683.65,4.07,27909
Campanha_9154,Filme_1923,12,25377.53,140702,Facebook,14954.69,9.51,4120
Campanha_3355,Filme_8289,12,23973.92,665010,Twitter,192405.18,3.81,105783
Campanha_3592,Filme_6038,14,9215.3,314021,Instagram,50026.1,5.97,39053
Campanha_5051,Filme_1067,18,41224.8,342767,Twitter,138717.35,5.29,13070
Campanha_7156,Filme_3784,12,4311.69,428470,YouTube,31888.07,1.55,10315
Campanha_2803,Filme_5857,0,7170.21,537409,LinkedIn,37191.33,5.55,13639
Campanha_6839,Filme_5407,10,17692.62,219492,YouTube,171212.35,6.2,32758
Campanha_5872,Filme_150,0,1542.3,645845,Google Ads,11208.94,5.43,64045
Campanha_3341,Filme_1750,12,35530.27,341997,Instagram,58830.34,6.69,10487
Campanha_3860,Filme_8557,14,44141.74,502331,Facebook,280782.73,7.17,72400
Campanha_9941,Filme_3538,16,35872.06,709527,YouTube,190910.52,1.53,7956
Campanha_1696,Filme_8747,14,13168.56,338370,Instagram,76870.45,6.7,31646
Campanha_7558,Filme_7373,18,44043.72,635616,YouTube,158330.72,5.93,14606
Campanha_2686,Filme_976,10,18041.4,222841,Facebook,22495.36,6.63,22474
Campanha_6112,Filme_7579,12,7675.0,952203,Twitter,53514.02,9.37,34604
Campanha_4044,Filme_8343,16,41229.43,415868,Facebook,74300.42,5.89,65105
Campanha_7682,Filme_6715,12,34693.05,257061,Facebook,293937.15,1.63,16140
Campanha_6423,Filme_1187,0,41959.66,61708,Facebook,242136.36,5.1,2936
Campanha_5015,Filme_2106,12,26805.86,556573,Twitter,223016.24,0.52,98601
Campanha_297,Filme_3980,18,31164.25,942253,Google Ads,297157.74,9.28,29512
Campanha_5280,Filme_5289,10,24495.96,244129,Instagram,43929.13,1.86,13130
Campanha_6853,Filme_2977,12,4879.31,927593,Facebook,42442.72,0.82,178541
Campanha_6101,Filme_5622,16,1905.1,976754,Instagram,3620.14,0.31,84679
Campanha_4161,Filme_1710,16,25669.54,608758,LinkedIn,195920.93,7.45,39304
Campanha_6908,Filme_7401,0,3918.21,551297,Facebook,33853.68,5.65,43660
Campanha_4610,Filme_4900,18,41790.21,624432,Google Ads,409142.3,3.62,115899
Campanha_3127,Filme_9636,14,30056.2,119497,Facebook,288087.02,4.88,9510
Campanha_1548,Filme_6649,16,15746.49,730376,LinkedIn,138474.0,0.21,61832
Campanha_1357,Filme_5983,0,23789.08,646646,Google Ads,152023.05,9.47,46284
Campanha_1934,Filme_2587,0,20169.54,898300,Instagram,62256.1,7.61,86388
Campanha_3190,Filme_7140,14,49234.91,164216,LinkedIn,461521.59,5.0,11613
Campanha_246,Filme_8734,12,30763.6,568932,Instagram,266015.37,7.76,36036
Campanha_3385,Filme_9103,16,7081.2,904362,Facebook,7637.93,6.8,68548
Campanha_8725,Filme_5218,10,18719.21,634612,Instagram,120323.36,2.7,50296
Campanha_7480,Filme_3246,16,2604.56,436801,Instagram,12330.92,4.37,36452
Campanha_274,Filme_7576,16,35633.71,791166,LinkedIn,352395.0,8.13,73523
Campanha_3839,Filme_6799,0,40561.64,612830,Instagram,283207.34,3.01,87070
Campanha_7923,Filme_3196,18,23775.04,690488,LinkedIn,64538.49,2.13,40903
Campanha_703,Filme_3324,16,2996.45,879049,Facebook,13306.1,9.65,128697
Campanha_6822,Filme_5653,14,3190.9,724550,Instagram,17749.29,0.66,92091
Campanha_127,Filme_5269,18,13802.47,718610,YouTube,63605.0,6.05,116200
Campanha_7122,Filme_5555,12,26362.37,988796,Facebook,194337.29,9.53,128608
Campanha_4578,Filme_3831,18,49836.56,457457,LinkedIn,74850.85,4.16,25624
Campanha_1100,Filme_2320,16,34369.92,602792,YouTube,201719.14,9.23,59088
