nome,titulo,faixa_etaria,budget_total,expectativa_alcance,canal_marketing,roi,cpc,numero_conversoes
Campanha_5651,Filme_9563,18,122362.19,31079,YouTube,44954.54,3.61,2578
Campanha_1440,Filme_1541,10,34351.16,4242,Twitter,57151.59,1.29,586
Campanha_906,Filme_489,12,56193.06,6602,Twitter,63415.45,1.64,177
Campanha_9384,Filme_4029,18,106540.95,9921,LinkedIn,29130.32,4.46,664
Campanha_8527,Filme_7109,18,54669.97,7427,Twitter,39938.38,2.14,922
Campanha_3600,Filme_8077,0,24572.18,6437,YouTube,4134.82,3.69,783
Campanha_46,Filme_1600,12,96982.18,22166,Google Ads,74100.84,3.15,3173
Campanha_6346,Filme_3100,10,71453.66,9503,Twitter,109166.59,2.03,1413
Campanha_2646,Filme_4970,0,97544.67,19822,Google Ads,45785.88,2.47,3361
Campanha_2924,Filme_8946,10,48540.91,5833,Twitter,40647.92,1.4,89
Campanha_5487,Filme_103,18,60072.42,12688,YouTube,18785.1,4.97,757
Campanha_6812,Filme_4151,14,62761.06,14920,YouTube,34426.11,5.0,1969
Campanha_7740,Filme_3234,0,183767.81,20748,LinkedIn,67757.89,5.13,370
Campanha_3637,Filme_4526,0,28326.04,4056,Instagram,20736.38,1.7,90
Campanha_1226,Filme_3648,0,101356.79,24140,Google Ads,82491.0,3.71,2394
Campanha_2822,Filme_3770,12,62741.89,9792,Instagram,55667.43,2.5,1286
Campanha_1018,Filme_2947,18,26635.3,2725,Twitter,23435.18,2.0,403
Campanha_6763,Filme_221,12,169448.57,13855,LinkedIn,116172.37,3.66,2097
Campanha_3146,Filme_9965,12,76928.89,17765,YouTube,57554.28,2.8,615
Campanha_5680,Filme_8508,10,100498.08,11665,LinkedIn,53357.93,3.61,1547
Campanha_6446,Filme_7264,0,98320.04,15607,Instagram,68867.38,1.77,3098
Campanha_530,Filme_4220,12,36972.3,8602,YouTube,27265.98,3.41,1211
Campanha_5969,Filme_8609,0,20805.86,5323,YouTube,16381.3,4.2,842
Campanha_7206,Filme_4106,14,73941.14,10569,Twitter,124028.68,2.2,1368
Campanha_908,Filme_8965,12,133543.34,28166,Google Ads,60276.0,3.22,748
Campanha_2259,Filme_2354,0,116070.25,11028,LinkedIn,57376.51,5.73,1732
Campanha_5433,Filme_7407,12,56725.07,7493,Twitter,64305.1,2.12,141
Campanha_9299,Filme_1415,18,84989.73,18924,YouTube,51870.08,4.84,2508
Campanha_7983,Filme_2287,12,69416.77,6780,Twitter,93897.07,1.43,141
Campanha_260,Filme_3934,10,85526.16,16807,YouTube,24350.7,5.18,1689
Campanha_559,Filme_9804,0,180422.28,17400,LinkedIn,30191.81,5.91,1900
Campanha_6043,Filme_8664,16,110694.7,12009,LinkedIn,81435.48,5.3,1791
Campanha_2898,Filme_4561,18,81396.06,9802,Instagram,117947.82,2.7,1952
Campanha_3028,Filme_2598,0,134806.34,23860,Google Ads,23956.31,3.59,3101
Campanha_1791,Filme_8594,0,61556.72,14184,Google Ads,59870.53,4.42,1449
Campanha_3351,Filme_9365,14,95066.39,19167,Facebook,55453.94,2.04,1430
Campanha_4445,Filme_6225,18,14973.08,2681,Facebook,3710.33,3.37,489
Campanha_4914,Filme_4663,14,91124.39,14881,Instagram,103611.4,2.51,2976
Campanha_789,Filme_6116,18,113391.05,25241,YouTube,20055.13,4.59,3938
Campanha_7387,Filme_9645,14,126000.63,12430,LinkedIn,46353.3,3.52,859
Campanha_4457,Filme_9612,18,126572.29,27329,YouTube,91472.31,2.91,1412
Campanha_2464,Filme_7843,10,111971.93,11843,LinkedIn,16592.64,3.96,745
Campanha_3901,Filme_4598,16,141679.22,34593,YouTube,71553.12,5.11,2305
Campanha_8710,Filme_9410,14,123273.62,18324,Facebook,93931.97,3.08,1223
Campanha_3907,Filme_8672,10,91838.0,14495,Instagram,97580.08,1.62,411
Campanha_1123,Filme_7879,16,99566.57,25121,YouTube,28196.23,4.24,3322
Campanha_8706,Filme_7801,18,127133.91,23760,YouTube,18281.86,3.82,4594
Campanha_4667,Filme_7388,16,34091.87,5957,Facebook,13419.65,2.07,852
Campanha_8604,Filme_8880,14,97829.89,18379,Google Ads,83815.17,4.25,1997
Campanha_8495,Filme_3418,18,81870.55,12240,Instagram,57860.99,2.41,1394
Campanha_7406,Filme_7699,12,67044.29,10322,Facebook,24295.7,2.45,334
Campanha_9393,Filme_2658,18,53635.2,9629,Google Ads,15522.65,3.06,1654
Campanha_7702,Filme_830,0,76681.1,13163,Instagram,113015.15,2.03,1777
Campanha_196,Filme_7893,14,114462.58,25913,Google Ads,74404.46,2.44,1218
Campanha_3307,Filme_5586,12,139812.64,27460,Google Ads,108024.02,2.69,3529
Campanha_6289,Filme_2670,12,61429.01,9593,Facebook,50491.76,3.24,1853
Campanha_2294,Filme_5028,10,177568.89,20661,LinkedIn,78086.92,5.92,3219
Campanha_4209,Filme_4669,0,39714.61,5576,Twitter,70520.37,1.99,133
Campanha_342,Filme_6568,14,80689.38,10836,Instagram,35867.87,2.32,226
Campanha_8158,Filme_9097,12,19526.01,2551,Twitter,16920.99,2.06,325
Campanha_1631,Filme_2510,0,192392.13,19183,LinkedIn,108135.36,4.92,1937
Campanha_5967,Filme_8078,14,39701.33,5605,Twitter,19229.92,1.79,663
Campanha_1567,Filme_3398,0,145751.45,14760,LinkedIn,62951.27,5.57,1120
Campanha_6861,Filme_2038,12,18331.17,4258,Google Ads,13328.93,3.04,624
Campanha_7,Filme_7030,12,96435.95,12806,Instagram,36310.48,2.89,866
Campanha_3483,Filme_8400,16,120148.62,28484,Google Ads,102945.57,3.97,4293
Campanha_1293,Filme_2735,18,49005.97,10426,YouTube,40153.46,2.9,1793
Campanha_9715,Filme_2940,0,44702.35,9536,Google Ads,17726.81,2.65,1343
Campanha_4924,Filme_3195,18,52429.8,5834,LinkedIn,35161.06,5.1,586
Campanha_2354,Filme_5207,16,43289.56,7008,Instagram,53177.51,2.39,1064
Campanha_5445,Filme_9823,12,67514.14,12835,Facebook,75083.01,2.55,858
Campanha_329,Filme_1693,10,122861.0,29172,YouTube,32010.49,4.57,2018
Campanha_5850,Filme_2983,10,40659.63,9576,YouTube,13098.15,4.01,1372
Campanha_3740,Filme_5021,18,10214.37,1150,Twitter,4792.7,1.79,66
Campanha_6543,Filme_6448,10,141354.65,28884,Google Ads,66057.92,2.85,986
Campanha_2963,Filme_9452,10,138357.29,30371,Google Ads,60159.22,3.16,3010
Campanha_8952,Filme_8440,16,141160.83,23862,Google Ads,101233.98,2.55,483
Campanha_9555,Filme_6078,12,48375.37,11110,YouTube,17143.74,4.38,1882
Campanha_3620,Filme_1167,12,129266.05,33206,YouTube,73175.59,3.47,1577
Campanha_4459,Filme_8383,12,29366.65,3515,Twitter,54838.37,1.35,455
Campanha_274,Filme_5806,0,89571.68,22010,YouTube,64991.37,4.13,3773
Campanha_8948,Filme_7740,18,63320.13,12720,YouTube,18148.85,4.58,976
Campanha_1709,Filme_9950,0,46004.9,8984,Facebook,9385.54,3.6,491
Campanha_3412,Filme_6430,0,41821.12,5530,Instagram,12427.86,2.02,562
Campanha_5265,Filme_1422,18,150250.38,17997,LinkedIn,83690.65,5.29,3503
Campanha_6533,Filme_655,0,50995.97,11256,Google Ads,49615.63,4.26,236
Campanha_7348,Filme_2625,0,60933.21,8117,Twitter,96263.34,1.37,369
Campanha_5794,Filme_491,10,190405.36,16767,LinkedIn,118216.94,4.47,3151
Campanha_9879,Filme_8222,16,51469.38,11084,Facebook,40312.99,3.59,2178
Campanha_7428,Filme_7709,10,128915.01,33678,YouTube,86897.77,3.75,5664
Campanha_2900,Filme_1045,14,38211.8,6759,Instagram,18045.41,1.86,665
Campanha_5078,Filme_8868,16,41044.16,4411,Twitter,67274.53,2.13,479
Campanha_8929,Filme_7502,0,88635.28,19363,YouTube,46493.14,4.23,1688
Campanha_4045,Filme_7558,12,92195.23,18333,Facebook,108916.11,3.38,1886
Campanha_547,Filme_877,0,164444.5,30407,YouTube,110504.94,3.02,2028
Campanha_8468,Filme_9503,14,46746.81,9284,Google Ads,42153.89,2.61,826
Campanha_7603,Filme_9361,16,99892.09,11679,LinkedIn,60317.1,3.34,2076
Campanha_1732,Filme_5612,12,40183.84,9098,YouTube,31711.4,3.83,771
Campanha_8735,Filme_4503,12,45292.73,6826,Instagram,26567.69,2.4,1329
Campanha_88,Filme_6976,12,46780.55,11195,Google Ads,35482.18,2.65,1643
Campanha_41,Filme_6314,0,52131.64,11578,Google Ads,49457.63,2.91,453
Campanha_9324,Filme_383,0,156104.2,13084,LinkedIn,27648.27,4.48,1992
Campanha_4513,Filme_3387,12,121842.64,13261,LinkedIn,77062.92,3.61,1911
Campanha_2616,Filme_187,10,19787.72,3953,Facebook,10922.14,2.76,766
Campanha_6701,Filme_230,0,67318.97,10495,Instagram,60268.49,2.64,1354
Campanha_6927,Filme_3808,0,149598.13,31644,YouTube,67387.96,4.56,4397
Campanha_5437,Filme_4755,10,123127.41,11700,LinkedIn,20171.32,4.84,619
Campanha_4269,Filme_7944,16,42968.07,6083,Twitter,58632.86,1.43,666
Campanha_7639,Filme_1886,18,55554.6,4987,LinkedIn,27853.06,5.11,730
Campanha_351,Filme_7127,12,18349.71,2004,Twitter,15942.01,1.57,227
Campanha_9972,Filme_5137,16,119988.19,25272,Google Ads,102873.35,3.26,1186
Campanha_4857,Filme_6719,16,146252.44,12929,LinkedIn,35236.58,5.41,1118
Campanha_4283,Filme_145,12,38174.71,7151,Facebook,22684.29,2.38,1181
Campanha_7185,Filme_199,0,37662.21,4480,Twitter,16046.75,2.22,337
Campanha_4089,Filme_1082,14,22237.01,4191,Google Ads,5939.28,3.49,198
Campanha_4674,Filme_1260,16,36256.74,3307,LinkedIn,8825.8,5.11,546
Campanha_910,Filme_5233,14,60346.97,10633,Instagram,67119.01,2.86,1244
Campanha_6796,Filme_986,18,55686.7,7779,Instagram,50815.96,2.95,118
Campanha_4429,Filme_2826,10,49378.03,8057,Instagram,33353.09,1.82,539
Campanha_1714,Filme_4036,18,85552.0,8576,LinkedIn,38670.98,4.45,1154
Campanha_8771,Filme_3701,0,34094.23,4766,Instagram,36229.82,2.55,228
Campanha_6338,Filme_5182,0,54725.36,9334,Google Ads,10643.36,2.45,509
Campanha_513,Filme_5282,14,17505.38,2889,Instagram,23313.28,2.61,162
Campanha_6959,Filme_6851,12,60779.95,8153,Twitter,92403.94,1.87,1349
Campanha_4574,Filme_3691,18,51193.32,4153,LinkedIn,19748.02,4.31,640
Campanha_5309,Filme_7889,12,14248.92,1987,Instagram,5660.46,2.99,314
Campanha_8040,Filme_8070,14,55321.19,7702,Twitter,87405.78,2.0,85
Campanha_9524,Filme_7695,14,46592.05,4615,LinkedIn,31235.04,3.2,287
Campanha_4389,Filme_9564,0,166180.8,16905,LinkedIn,87806.43,3.4,1789
Campanha_6412,Filme_9449,0,58437.56,9974,Facebook,33252.78,3.38,747
Campanha_3293,Filme_8398,0,24170.22,4602,Google Ads,16415.6,3.64,330
Campanha_7002,Filme_3435,0,97181.52,13090,Instagram,102775.49,1.95,591
Campanha_2974,Filme_6650,16,146240.35,32185,Google Ads,119928.04,3.69,5400
Campanha_4962,Filme_759,16,71678.76,9611,Instagram,23656.71,2.84,1748
Campanha_5143,Filme_9529,18,126168.36,14054,LinkedIn,62282.3,4.07,2480
Campanha_2455,Filme_1949,16,90765.36,22208,YouTube,54655.12,5.05,1906
Campanha_7968,Filme_1733,16,49595.19,6437,Twitter,46577.75,1.76,648
Campanha_1659,Filme_5524,18,71506.11,14449,YouTube,36357.65,4.66,1225
Campanha_1116,Filme_7527,10,34440.47,4337,Instagram,44884.41,2.54,539
Campanha_9881,Filme_1277,18,196980.76,18697,LinkedIn,87814.0,4.14,1169
Campanha_3828,Filme_7216,12,37790.69,3987,Twitter,74487.15,1.21,452
Campanha_6086,Filme_9904,16,24901.82,4196,Facebook,12610.99,2.11,391
Campanha_656,Filme_595,10,64006.9,11955,Facebook,27280.44,2.75,820
Campanha_7903,Filme_6444,12,95616.85,22114,YouTube,26776.06,3.05,1103
Campanha_8839,Filme_1303,0,13861.39,1658,Twitter,9929.28,1.62,239
Campanha_3942,Filme_9756,18,142968.18,33505,Google Ads,60658.2,3.7,6676
Campanha_9371,Filme_1221,10,60899.72,13889,Google Ads,34820.81,2.7,1384
Campanha_8690,Filme_8701,0,74188.81,9896,Twitter,98010.08,2.15,1048
Campanha_5947,Filme_6075,10,73972.78,9353,Instagram,91075.07,1.82,424
Campanha_2394,Filme_6357,16,113443.71,12049,LinkedIn,38928.14,3.98,1238
Campanha_1309,Filme_9023,12,105799.34,10828,LinkedIn,74801.63,3.31,535
Campanha_1573,Filme_3637,10,74861.55,9378,Twitter,114505.72,1.23,536
Campanha_6445,Filme_2867,0,194026.55,20787,LinkedIn,24525.58,4.13,4056
Campanha_8384,Filme_4176,0,109614.44,25677,YouTube,55539.29,4.04,4604
Campanha_7292,Filme_8321,12,130074.36,27378,Google Ads,90207.75,2.87,2732
Campanha_2407,Filme_790,0,13951.41,1766,Twitter,27136.8,2.04,81
Campanha_795,Filme_9889,0,53103.52,8928,Instagram,74925.8,2.74,752
Campanha_7948,Filme_5845,10,57458.25,9230,Instagram,46308.97,2.06,1135
Campanha_7541,Filme_5823,18,59354.52,11957,Facebook,38908.66,3.22,2015
Campanha_5696,Filme_5966,10,44286.99,6051,Twitter,55846.53,1.97,1088
Campanha_9552,Filme_9392,16,58710.84,5477,LinkedIn,22267.17,4.25,305
Campanha_5794,Filme_2185,0,45373.02,8984,Facebook,27923.41,2.34,1549
Campanha_5125,Filme_7744,0,42188.08,9210,YouTube,30724.78,5.22,432
Campanha_3085,Filme_8086,10,25102.17,4185,Instagram,24230.76,2.06,482
Campanha_977,Filme_1573,10,65382.55,11253,Google Ads,23236.27,3.23,1647
Campanha_7034,Filme_483,18,55762.32,13545,YouTube,12655.44,4.8,1911
Campanha_4567,Filme_8421,14,65856.68,14731,Google Ads,53401.3,2.52,393
Campanha_3245,Filme_613,16,79802.29,9242,LinkedIn,37602.02,3.53,952
Campanha_7291,Filme_6905,0,123387.17,14128,LinkedIn,61157.91,3.84,1403
Campanha_2475,Filme_6823,0,43563.86,7905,YouTube,30409.63,4.92,878
Campanha_4719,Filme_1048,14,39915.79,4195,Twitter,18058.06,1.95,214
Campanha_424,Filme_2939,16,83383.39,17162,Facebook,45952.29,2.57,904
Campanha_2746,Filme_4149,10,71449.79,15348,YouTube,40983.59,4.82,2180
Campanha_1908,Filme_6021,14,106937.34,17613,Google Ads,17976.32,2.72,3059
Campanha_5661,Filme_2679,18,80149.26,10333,Instagram,115807.78,1.62,657
Campanha_6510,Filme_9356,0,140112.71,25842,Google Ads,115350.76,2.8,754
Campanha_5469,Filme_8161,16,20875.46,2510,Twitter,11215.94,1.69,350
Campanha_5330,Filme_6302,0,73065.87,8895,Twitter,56294.26,2.08,1773
Campanha_5157,Filme_6371,14,28523.52,3767,Twitter,25047.03,1.31,418
Campanha_2965,Filme_7203,18,84234.96,9491,LinkedIn,15413.63,4.88,421
Campanha_5607,Filme_4605,18,136871.14,16375,LinkedIn,44954.92,3.77,1708
Campanha_8386,Filme_4996,14,99458.82,21667,YouTube,53928.92,5.17,1333
Campanha_218,Filme_6172,12,21589.27,2635,Instagram,16511.95,1.68,89
Campanha_1649,Filme_1923,12,191247.61,16626,LinkedIn,80817.79,5.77,1536
Campanha_3500,Filme_4165,14,18335.39,1954,Twitter,12019.6,1.74,210
Campanha_3342,Filme_8844,18,112917.8,17299,Facebook,47293.37,2.09,688
Campanha_6346,Filme_4453,16,82197.79,9748,LinkedIn,28877.07,4.14,869
Campanha_914,Filme_6949,0,169255.42,34747,YouTube,121349.97,4.31,5153
Campanha_3847,Filme_6797,12,15330.03,2607,Facebook,3539.11,2.22,378
Campanha_2599,Filme_3550,14,15489.9,1705,Twitter,9245.92,1.79,156
Campanha_9859,Filme_1613,0,82546.38,13816,Instagram,43126.78,2.44,1871
Campanha_8906,Filme_102,14,113802.8,18598,Facebook,34690.46,3.27,1080
Campanha_4022,Filme_6047,16,102679.14,16855,Google Ads,35733.75,3.03,2877
Campanha_630,Filme_2266,10,12675.0,1706,Instagram,15339.61,1.86,44
Campanha_2040,Filme_4616,10,52355.48,12390,YouTube,31692.22,4.72,576
Campanha_8982,Filme_3065,0,66597.41,8865,Twitter,100605.56,1.29,831
Campanha_214,Filme_8205,12,74785.28,7310,LinkedIn,10083.88,3.51,684
Campanha_7713,Filme_3828,14,86424.22,13322,Instagram,58966.79,2.44,1216
Campanha_3543,Filme_3975,12,123724.65,21793,Facebook,141787.01,2.64,4114
Campanha_8744,Filme_6841,16,112004.36,26377,YouTube,79594.39,4.38,1423
Campanha_4636,Filme_3712,12,78685.94,14297,Google Ads,63142.43,3.08,1126
Campanha_3978,Filme_3575,12,107617.45,10846,LinkedIn,73474.07,4.07,537
Campanha_5300,Filme_5420,14,22261.07,3977,Facebook,11745.85,3.67,94
Campanha_3553,Filme_4681,12,63649.11,8183,Twitter,106174.23,1.38,766
Campanha_3047,Filme_6717,0,79929.18,11304,Instagram,115006.31,2.0,2176
Campanha_6088,Filme_3736,0,65519.88,7058,LinkedIn,36329.22,4.57,105
Campanha_9491,Filme_4788,18,19046.67,3075,Instagram,25840.14,2.1,423
Campanha_36,Filme_7816,18,135680.65,15565,LinkedIn,70899.61,4.85,2830
Campanha_1218,Filme_2881,14,69106.72,9189,Twitter,40575.5,1.37,1441
Campanha_2734,Filme_3275,0,171828.6,43360,YouTube,138115.02,3.17,8204
Campanha_7808,Filme_2597,12,69631.77,14970,Facebook,81998.05,3.43,2232
Campanha_6302,Filme_3428,14,22891.89,3093,Instagram,26485.46,2.97,361
Campanha_8014,Filme_7825,18,57536.17,9808,Instagram,72649.98,2.46,1800
Campanha_5682,Filme_8434,18,40782.53,10569,YouTube,22924.06,4.65,560
Campanha_2122,Filme_7954,12,90453.71,14892,Instagram,81514.88,2.44,756
Campanha_7525,Filme_5809,12,24519.65,3516,Twitter,40713.06,1.86,309
Campanha_3881,Filme_7432,12,72854.65,14490,YouTube,43542.84,4.08,2816
Campanha_9894,Filme_9112,14,17123.34,2705,Facebook,14711.86,2.1,520
Campanha_8483,Filme_5233,14,129477.01,26443,Google Ads,113822.44,2.42,3576
Campanha_8104,Filme_2093,10,108701.07,20270,YouTube,36400.97,4.96,933
Campanha_9057,Filme_1073,10,135868.13,12409,LinkedIn,21015.44,5.18,1715
Campanha_2802,Filme_4145,10,62502.59,6415,Twitter,102792.29,1.68,1018
Campanha_6204,Filme_5928,10,159932.31,33898,YouTube,24525.37,3.08,4129
Campanha_173,Filme_4476,18,42436.74,5916,Instagram,60039.8,2.99,1017
Campanha_2848,Filme_6675,16,111941.73,20015,Facebook,86486.06,2.66,1263
Campanha_5547,Filme_1931,0,11671.09,1663,Instagram,13642.29,2.36,270
Campanha_5392,Filme_6130,12,83684.31,8837,LinkedIn,29009.7,3.93,1421
Campanha_5038,Filme_4609,12,99122.69,9518,LinkedIn,73392.33,4.26,641
Campanha_2390,Filme_5697,14,150684.47,17576,LinkedIn,75967.24,3.87,294
Campanha_7920,Filme_3214,0,105126.33,20325,YouTube,22222.26,4.8,1336
Campanha_7955,Filme_2848,10,57065.41,8604,Instagram,38203.61,1.81,212
Campanha_1356,Filme_536,18,127823.58,14290,LinkedIn,71659.1,5.88,2366
Campanha_956,Filme_7407,18,160297.98,40272,YouTube,103309.96,3.62,1523
Campanha_8872,Filme_1748,0,92534.62,11738,Instagram,99652.75,2.1,871
Campanha_9902,Filme_724,18,65328.08,8086,Instagram,53170.9,2.74,425
Campanha_4994,Filme_1142,10,63345.92,7256,Twitter,114183.39,1.21,818
Campanha_7072,Filme_8968,14,82780.57,10211,Instagram,103043.21,2.51,1016
Campanha_7214,Filme_9360,14,39738.09,4886,Instagram,34385.1,2.14,512
Campanha_2200,Filme_9154,0,137267.83,13052,LinkedIn,51816.81,3.39,1788
Campanha_8576,Filme_7434,12,46731.19,7544,Instagram,64479.8,1.97,1079
Campanha_5079,Filme_109,12,78280.66,13821,Facebook,24761.69,3.63,1204
Campanha_62,Filme_7498,10,29143.48,3434,Twitter,41508.95,1.92,286
Campanha_2754,Filme_4029,12,73840.6,14679,Google Ads,32391.78,2.52,1159
Campanha_216,Filme_7930,10,66490.88,7478,Twitter,39495.38,2.07,510
Campanha_6401,Filme_2799,10,8835.66,1238,Twitter,7739.64,1.87,159
Campanha_8350,Filme_6565,0,58016.43,6180,LinkedIn,26642.8,3.8,895
Campanha_1067,Filme_4796,10,58727.43,10439,Instagram,29459.01,2.84,242
Campanha_2292,Filme_6623,18,41235.61,6652,Instagram,55401.0,2.7,779
Campanha_4444,Filme_3020,12,71856.04,16047,YouTube,13950.43,4.38,3055
Campanha_9496,Filme_9880,16,17533.35,3880,YouTube,13987.68,4.13,50
Campanha_9540,Filme_2267,0,91452.03,14782,Instagram,57557.5,2.29,442
Campanha_8866,Filme_5831,12,110217.29,16152,Facebook,69049.62,2.29,2660
Campanha_5915,Filme_669,14,54677.39,5232,LinkedIn,10928.99,5.84,921
Campanha_6935,Filme_1870,18,100681.06,18163,Facebook,118588.68,2.62,1224
Campanha_6837,Filme_8193,0,151615.39,13757,LinkedIn,56966.59,3.5,2373
Campanha_7753,Filme_8588,10,174319.95,14753,LinkedIn,116041.06,3.48,1108
Campanha_5788,Filme_8549,0,96016.31,18166,Google Ads,86125.63,3.43,2258
Campanha_4792,Filme_5997,10,39063.36,4910,Instagram,25458.76,2.09,434
Campanha_6707,Filme_2152,18,98611.32,18628,Facebook,99183.75,2.54,3531
Campanha_6426,Filme_5181,14,38281.93,5342,Instagram,39291.47,2.2,319
Campanha_9952,Filme_3143,0,84669.7,12981,Instagram,22542.6,2.03,1392
Campanha_4656,Filme_8171,0,30328.24,6557,YouTube,20808.82,3.64,805
Campanha_5178,Filme_554,14,45213.47,5102,Twitter,52491.65,2.08,581
Campanha_6415,Filme_3508,16,80652.44,6545,LinkedIn,17195.83,4.89,263
Campanha_6368,Filme_4419,16,96803.18,14301,Instagram,100839.42,1.95,765
Campanha_6105,Filme_6923,16,87129.24,15620,Google Ads,62448.88,2.44,3038
Campanha_2875,Filme_6388,14,196440.59,20076,LinkedIn,146011.16,5.9,1770
Campanha_1218,Filme_2996,16,11059.89,1877,Instagram,12560.45,1.91,220
Campanha_1600,Filme_8513,12,89479.38,17817,Facebook,24493.37,2.7,2685
Campanha_115,Filme_5278,14,94987.34,21332,YouTube,61348.98,3.84,2453
Campanha_4917,Filme_5681,12,29937.05,6439,Google Ads,9257.15,3.66,816
Campanha_630,Filme_7192,12,46312.37,6848,Facebook,18370.9,3.23,494
Campanha_9109,Filme_4896,10,79202.75,14026,Instagram,60672.28,1.75,2618
Campanha_9574,Filme_7890,12,80194.05,16886,Facebook,86252.72,2.83,264
Campanha_7074,Filme_9771,16,53320.51,5849,LinkedIn,15928.85,3.36,339
Campanha_3440,Filme_561,14,86942.55,22660,YouTube,47948.25,5.13,3525
Campanha_6187,Filme_3364,18,115002.19,20755,Facebook,89214.39,2.18,3762
Campanha_3832,Filme_9761,10,86899.4,12785,Instagram,124536.65,2.25,2055
Campanha_9030,Filme_4507,10,79893.06,15845,YouTube,16141.89,2.84,2371
Campanha_3539,Filme_7787,18,163865.88,18559,LinkedIn,119316.32,5.87,2687
Campanha_8720,Filme_9209,0,79020.6,15990,Facebook,84940.99,3.64,1526
Campanha_768,Filme_37,0,25315.13,5218,YouTube,20820.86,3.44,534
Campanha_9232,Filme_4696,16,167169.99,14466,LinkedIn,96563.78,5.13,2327
Campanha_9848,Filme_8177,18,102503.54,17795,Facebook,51895.25,3.72,1678
Campanha_7505,Filme_3372,12,82946.14,10822,Instagram,58486.97,2.16,1348
Campanha_5566,Filme_1911,12,56648.96,5560,Twitter,104706.31,1.67,433
Campanha_6246,Filme_5678,12,66561.92,6132,LinkedIn,13877.06,3.52,197
Campanha_9087,Filme_4260,12,50109.66,6941,Instagram,64929.33,2.53,1108
Campanha_7575,Filme_6585,0,120532.91,25880,YouTube,66609.11,3.65,820
Campanha_8176,Filme_4902,0,51273.59,5640,Twitter,45249.0,1.63,1065
Campanha_5458,Filme_2567,18,31434.25,3472,Twitter,35788.45,1.99,107
Campanha_3273,Filme_9909,18,55588.4,13512,YouTube,30161.22,2.94,1396
Campanha_10,Filme_7945,10,145129.13,32155,YouTube,76330.22,5.21,3617
Campanha_3198,Filme_2579,16,54146.46,9629,Facebook,24100.23,2.41,184
Campanha_3779,Filme_8308,0,49800.35,8761,Instagram,28582.34,1.84,1206
Campanha_3307,Filme_5599,16,58430.04,5751,Twitter,37961.06,1.98,1104
Campanha_6652,Filme_967,14,24531.13,2597,LinkedIn,8562.42,3.84,92
Campanha_7202,Filme_183,10,70570.67,7419,LinkedIn,46196.87,5.08,189
Campanha_2780,Filme_1893,10,40586.07,5396,Instagram,53343.59,1.81,861
Campanha_1049,Filme_3226,12,139128.94,27827,Google Ads,63750.2,3.46,5254
Campanha_985,Filme_8766,16,68556.2,9871,Twitter,74081.22,1.59,1247
Campanha_2977,Filme_3021,16,95610.05,17682,YouTube,75290.06,5.16,3493
Campanha_4359,Filme_6909,16,28200.7,5131,YouTube,12524.76,4.3,212
Campanha_2937,Filme_8329,18,113387.26,28377,YouTube,16303.26,3.7,2705
Campanha_6506,Filme_6692,14,84505.37,21633,YouTube,26140.04,2.96,1336
Campanha_946,Filme_4419,12,148470.24,12680,LinkedIn,28509.59,5.32,1765
Campanha_306,Filme_6948,0,62162.2,9980,Google Ads,61147.59,3.73,1922
Campanha_2641,Filme_8847,12,114977.91,21724,Facebook,70085.75,2.9,1499
Campanha_3749,Filme_5980,10,68798.34,13113,YouTube,18401.99,4.54,699
Campanha_6369,Filme_1584,10,66858.14,7232,Twitter,74186.82,1.87,729
Campanha_8736,Filme_2255,18,123429.38,22194,Facebook,65875.74,3.73,446
